TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,Target
1.0869211309748272,1786,1,17,0,-0.1484657436545605,0,0.192279617056284,-0.2055249897597381,2.3674742817386516,271,0
1.1807927750840748,1397,0,17,2,-0.4852607437899552,1,-0.9653584714237733,-0.2055249897597381,-0.5736414552486924,119,2
-0.9910106398850019,57,1,31,0,1.9284367571803733,2,-0.7795647041368505,-0.2055249897597381,0.13182557907057985,223,1
-0.09172370905043276,738,0,21,1,1.8161717571352418,2,0.3351978995846861,-0.2055249897597381,-0.13936596337972168,28,1
0.6898902427750572,117,1,5,0,-1.1588507440607445,3,0.192279617056284,-0.2055249897597381,-0.994385213596268,141,1
1.8595069902521053,919,0,1,1,-1.1027182440381789,3,2.3932211679936772,-0.2055249897597381,-1.2228592828440021,164,2
-0.5434703096636077,1916,1,13,2,1.8161717571352418,2,-0.9510666431709331,-0.2055249897597381,-0.5176822325732636,324,0
-0.22666633478999282,1045,0,24,1,0.8619192567516235,1,-0.5223117955857266,-0.2055249897597381,-0.10528385587021213,128,2
-0.019362179383704797,2470,1,8,0,1.5355092570224131,2,-1.2511950364805773,-0.2055249897597381,0.7270062906484402,191,0
-0.7994030544773093,2024,1,3,2,0.5251242566162289,0,1.9787581486613106,-0.2055249897597381,0.7279403985569911,30,0
-0.213842339693101,1925,1,4,1,1.254846756909584,0,-0.6509382498612887,-0.2055249897597381,0.2127670558387031,275,0
-0.328334967918151,1652,1,3,2,0.6935217566839261,1,-0.5937709368499278,-0.2055249897597381,0.39345534661082715,343,2
-0.4665605364025152,1681,1,26,0,-0.9343207439704815,3,-1.5227397732845416,-0.2055249897597381,-0.9877001830968875,151,0
-0.9552402428947382,2275,1,1,1,0.4689917565936631,0,0.6924936059056914,-0.2055249897597381,0.813503656488026,306,0
0.5950610736985746,1027,0,38,1,-0.5975257438350868,0,-1.1225685822050155,-0.2055249897597381,2.0096134360040585,270,2
-0.026406827356930694,1797,1,25,1,0.5812567566387946,1,1.8072562096272282,-0.2055249897597381,-0.09515494401568042,93,0
-0.8538793856489056,899,1,27,1,-0.9904532439930472,1,-1.1654440669635362,-0.2055249897597381,0.055806132435973696,164,2
0.21092257523621344,966,1,3,1,0.5812567566387946,0,-1.2797786929862578,-0.2055249897597381,-0.8602149834238642,19,2
-0.9056541285200902,807,1,13,2,-1.4395132441735734,3,1.93588266390279,-0.2055249897597381,-1.2036151201895475,21,1
-1.0052025277922285,1443,2,10,1,1.254846756909584,2,0.29232241482616544,-0.2055249897597381,0.2997058133273841,128,2
-0.9094158337485116,652,1,13,2,0.35672675654853153,2,0.42094886910172735,-0.2055249897597381,-0.9523041655621637,25,1
-0.2651725174009266,1682,1,4,2,-0.9343207439704815,3,-0.2507670587817626,-0.2055249897597381,-1.0373618760811532,294,0
0.6096975267691603,1618,0,15,1,1.8161717571352418,2,-0.29364254354028324,-0.2055249897597381,0.21577724423631295,165,2
-0.5329033377037687,132,1,24,1,-1.2149832440833104,3,-1.0082339561822937,-0.2055249897597381,-1.110032391889774,199,1
-0.6904845894543751,2271,1,42,2,-0.9904532439930472,3,-0.407977169563005,-0.2055249897597381,-0.87023611359664,120,0
-0.8432782163688084,427,0,20,1,0.07606425643570264,1,1.1355402817437381,-0.2055249897597381,0.9943484873217475,270,1
3.058807011713425,2407,0,17,3,0.8619192567516235,2,-0.23647523052892241,6.497544937698386,0.6926008380936631,171,0
-0.8446461091791435,1501,1,4,0,0.9741842567967551,0,0.9354546862039751,-0.2055249897597381,0.8093797240456055,78,2
-0.3853077034686089,2396,1,7,1,-1.271115744105876,3,0.5638671516301295,-0.2055249897597381,-1.1499501075972076,76,0
-0.01436937062598147,104,1,34,2,-0.26073074369969207,1,-1.0654012691936545,-0.2055249897597381,-0.7255776992971851,121,1
-0.042684751799918645,2051,1,1,0,-0.9343207439704815,3,-0.37939351305732455,-0.2055249897597381,-1.270229331975697,291,0
-0.5754106067849328,226,1,39,0,-0.7659232439027841,1,0.8497037166869338,-0.2055249897597381,0.6323688416057706,259,1
1.522765977667856,1366,1,27,0,0.3005942565259657,1,0.7782445754227327,-0.2055249897597381,-0.2581952675155433,176,2
0.00040387172563784683,235,0,25,0,-0.9343207439704815,3,-0.3365180282988039,-0.2055249897597381,-0.882107495972891,316,1
-0.22509325805810748,1260,1,16,0,1.1987142568870182,0,-1.5370316015373817,-0.2055249897597381,0.15335112065553336,303,2
-0.006572381607071356,2364,0,6,1,0.13219675645826842,1,-1.0511094409408144,-0.2055249897597381,0.20022332106673682,84,0
0.017502531854826902,1216,2,20,2,0.5812567566387946,0,2.221719228959594,-0.2055249897597381,0.031239607687194394,342,2
-0.7409256368354828,1746,1,29,0,0.749654256706492,1,-0.9081911584124124,-0.2055249897597381,0.6855437041691732,54,0
1.6341466497493935,1538,0,23,1,1.9284367571803733,2,0.5495753233772893,-0.2055249897597381,-0.312789255555398,109,2
-0.29352209589512207,1733,1,16,2,-1.3833807441510075,3,0.8782873731926142,-0.2055249897597381,-1.0752599683709234,143,0
-0.9593439213257439,2434,1,29,2,-1.2149832440833104,3,1.4213768468005425,-0.2055249897597381,-1.0786756211903767,36,0
-0.5933983972408395,910,1,5,0,-1.2149832440833104,3,0.7496609189170523,-0.2055249897597381,1.174700601896014,101,2
-0.8869823916590156,1616,1,35,0,1.030316756819321,0,0.22086327356196442,-0.2055249897597381,0.9057596436099953,221,2
-0.09558800623962947,1839,1,38,0,0.4128592565710973,1,-1.4655724602731806,-0.2055249897597381,-0.981687504993222,96,0
1.0521766535923147,1080,1,23,0,-1.327248244128442,3,-1.2369032082277371,-0.2055249897597381,-1.2125866620804628,197,2
-0.9183755316562068,166,0,26,1,0.749654256706492,0,-1.1225685822050155,-0.2055249897597381,1.7815653610223119,310,1
1.3814284530399794,1199,0,39,2,0.9180517567741894,2,-0.7938565323896908,-0.2055249897597381,0.3915383724138838,206,2
1.9307742056705652,952,1,18,1,0.6935217566839261,0,-0.6795219063669691,-0.2055249897597381,1.2281911108131298,341,2
0.38720976116815264,1793,1,20,3,-1.271115744105876,3,-1.0654012691936545,-0.2055249897597381,-1.2744122877200312,287,0
-0.8917700164951885,1554,1,41,1,-0.20459824367712628,1,-0.5794791085970875,-0.2055249897597381,-0.5816583593869129,85,2
-0.5476765800553881,19,1,26,0,-0.8220557439253499,0,-0.35080985655164415,-0.2055249897597381,1.4273793573894897,306,1
-0.44330635862681805,904,0,27,2,0.35672675654853153,0,-1.5370316015373817,-0.2055249897597381,1.4203119585429276,36,2
0.4556385990051672,1892,1,3,1,-1.1588507440607445,3,-0.37939351305732455,-0.2055249897597381,-1.1671874779865892,276,0
-0.970765826292042,2351,1,31,1,-1.1588507440607445,3,-1.42269697551466,-0.2055249897597381,-1.0682387616736855,84,0
-0.419505023726987,2202,1,19,2,-0.9343207439704815,1,0.7067854341585316,1.4702424921047934,1.0668162709194464,343,0
0.01736574257379332,2067,1,17,0,-0.4852607437899552,1,0.7925364036755729,-0.2055249897597381,1.095019144312227,68,0
4.616631738763582,2439,1,43,0,1.254846756909584,2,-0.9653584714237733,-0.2055249897597381,-0.9324826010411597,186,0
0.3729836759406672,2306,1,27,2,1.1987142568870182,2,-0.5080199673328865,-0.2055249897597381,-0.8081435999832001,143,0
-0.14172019126818158,644,1,27,2,0.4689917565936631,2,0.7496609189170523,-0.2055249897597381,-0.23467063235707067,0,1
-0.7413360046785834,1813,0,17,2,-1.4395132441735734,3,-0.3222262000459637,-0.2055249897597381,-1.0669274178789891,2,0
-0.6906555760556669,568,1,1,2,-1.271115744105876,3,-1.3226541777447787,-0.2055249897597381,-1.2435610644326789,173,1
0.27972758359607025,23,0,16,1,-0.20459824367712628,0,-0.02209780673631921,-0.2055249897597381,1.9129332674690636,0,1
2.0704702589260395,1231,1,12,2,-1.271115744105876,3,-0.7795647041368505,-0.2055249897597381,0.9006374474960743,14,2
-0.5319458127365342,1098,1,15,1,-1.495645744196139,3,-1.3226541777447787,4.821777455833855,-1.178681624476695,201,2
1.8798543958058405,1113,1,17,1,-0.9343207439704815,3,0.7925364036755729,-0.2055249897597381,-1.2048931029875098,187,2
-0.008761010103607508,845,0,9,1,1.1987142568870182,0,-1.2654868647334176,-0.2055249897597381,2.0129572343690083,90,2
-0.9550692562934465,2168,1,5,1,1.3109792569321501,2,1.335625877283501,-0.2055249897597381,0.3243955171410271,234,0
1.04468744045573,1561,1,11,1,-0.9343207439704815,3,-1.022525784435134,-0.2055249897597381,-1.2829937625722112,115,2
-0.8318221140822517,2196,0,30,1,0.6935217566839261,2,0.39236521259604695,-0.2055249897597381,-0.8731051593157598,124,0
0.4002047428663361,2483,1,37,2,-0.8781882439479157,0,2.207427400706754,-0.2055249897597381,0.1237701814745894,102,0
2.0123348144867967,1536,1,7,1,0.9180517567741894,2,-0.7223973911254896,-0.2055249897597381,0.7151400407332251,126,2
0.48658717383899924,2254,1,38,2,0.24446175650339996,1,-0.4508526543215256,-0.2055249897597381,-0.9307888888992821,236,0
-0.7569641800366621,93,1,10,1,-1.495645744196139,3,1.4213768468005425,-0.2055249897597381,0.2203092073310945,226,1
1.0196550020265973,1467,0,35,0,-1.4395132441735734,3,0.6067426363886502,-0.2055249897597381,-0.8837447510433727,238,2
-0.9975765253746105,1454,1,6,1,1.7600392571126762,2,-0.7081055628726495,-0.2055249897597381,-0.46879554120543293,184,2
-0.16552152616801277,1504,1,5,0,-1.046585744015613,1,1.1069566252380576,-0.2055249897597381,-0.5354533789103884,94,2
0.4232879340407414,1505,1,38,1,-1.3833807441510075,3,-0.7509810476311701,-0.2055249897597381,-1.2183555482849189,238,2
-0.3692349629471711,390,1,33,1,0.749654256706492,1,-1.365529662503299,-0.2055249897597381,0.3728356843987263,304,1
-0.767907322519343,1955,1,1,1,1.7600392571126762,2,1.335625877283501,-0.2055249897597381,-0.7320240703583918,243,0
-0.37484332346954513,1004,0,17,2,1.7039067570901103,2,1.121248453490898,-0.2055249897597381,-0.022489560668095435,225,2
-0.9138272880618425,907,1,17,1,0.9741842567967551,0,0.03506950627504165,-0.2055249897597381,1.8503121103689162,55,2
3.2075311575171117,948,0,38,1,-1.3833807441510075,3,-0.02209780673631921,-0.2055249897597381,-1.205424312704735,179,2
2.9466056039456867,1900,1,28,2,-0.20459824367712628,0,0.4352406973545676,-0.2055249897597381,0.354659073639758,4,0
-0.43602232941178354,1011,1,37,1,0.9741842567967551,2,0.192279617056284,-0.2055249897597381,0.014238330505468485,101,2
-0.8245722821874756,408,1,2,1,0.5251242566162289,0,0.020777678022201432,-0.2055249897597381,0.9914871402941816,142,1
-0.8364729496373913,739,1,19,0,-0.5975257438350868,0,-0.7081055628726495,-0.2055249897597381,0.7179013047705893,52,1
0.9899717280423251,1392,1,29,2,-0.9904532439930472,3,0.3494897278375263,-0.2055249897597381,-1.184743060960202,178,2
-0.9454598093008422,1337,0,16,2,0.9741842567967551,2,-0.07926511974768007,-0.2055249897597381,0.5838901808903012,211,2
3.7611857725002533,2127,0,2,0,-1.046585744015613,3,0.3494897278375263,-0.2055249897597381,-1.0220568772718228,15,0
-0.7582294808862222,1274,0,0,2,-0.5975257438350868,0,0.9926219992153359,-0.2055249897597381,2.475874425049336,327,2
-0.4863949821523746,1544,1,33,0,1.3109792569321501,0,-1.494156116778861,-0.2055249897597381,0.06227816580236035,120,2
-0.5560207261984323,545,1,7,2,1.5355092570224131,2,-0.9939421279294537,-0.2055249897597381,0.19519607548198217,253,1
-0.8831864891103356,958,1,29,0,0.6373892566613604,2,-1.1654440669635362,-0.2055249897597381,0.198113879580944,326,2
0.5264270519400098,722,1,15,2,-0.6536582438576526,1,-1.494156116778861,-0.2055249897597381,-0.18886598384135364,208,1
0.19580735968201027,1601,0,13,2,-1.046585744015613,3,-1.2369032082277371,-0.2055249897597381,-1.2656742728062536,251,2
0.4443876806401607,595,1,33,0,-0.09233324363199472,1,1.664337927098826,-0.2055249897597381,-0.6862014582290488,329,1
-0.146644605385388,170,1,4,1,-1.2149832440833104,3,-0.2507670587817626,-0.2055249897597381,-1.1336596762689668,315,1
-0.9515811296270918,1244,1,9,0,-0.9904532439930472,1,-0.07926511974768007,-0.2055249897597381,-0.09698210014449381,360,2
-0.36786707013683606,1059,1,3,0,0.24446175650339996,0,2.0788009464311923,-0.2055249897597381,1.9955889862232086,145,2
-0.31157828099154566,2318,0,28,2,0.8057867567290578,2,0.12082047579208292,-0.2055249897597381,0.6438732530179482,258,0
-0.6994100900418116,658,1,5,2,0.4128592565710973,2,-0.9653584714237733,-0.2055249897597381,-1.052892703176067,198,1
0.855747246028191,2004,1,28,0,-0.9343207439704815,3,0.7353690906642121,-0.2055249897597381,-0.9646374694316542,360,0
1.1740559029931743,2338,1,7,0,-1.2149832440833104,3,-1.351237834250459,-0.2055249897597381,-0.9021266602437806,58,0
0.05747919923687089,763,0,9,1,-0.9904532439930472,3,-1.4369888037675003,1.4702424921047934,-1.0294732834688323,53,1
1.8422373435216244,385,1,41,2,0.9180517567741894,2,-0.8081483606425309,-0.2055249897597381,-0.8688272530422598,348,1
2.726716834684315,712,1,37,0,-0.8781882439479157,1,-0.9653584714237733,-0.2055249897597381,0.9174180288532524,333,1
-0.3703292771954393,558,0,4,1,0.4689917565936631,0,-0.8224401888953712,-0.2055249897597381,1.914727062601143,188,1
-0.7041293202374679,1227,0,23,1,1.254846756909584,2,-0.5651872803442474,-0.2055249897597381,-0.873826270091317,129,2
1.0661975548982499,1371,1,42,0,1.8723042571578077,2,0.7067854341585316,-0.2055249897597381,-0.4189311160102455,116,2
1.920378220312018,1399,0,7,1,1.8723042571578077,2,-0.73668921937833,-0.2055249897597381,-1.0189799668807453,33,2
-0.676190109586373,1190,1,30,0,0.3005942565259657,0,-0.8081483606425309,-0.2055249897597381,0.32735181469775876,184,2
-0.9197776217868003,1420,0,40,2,-0.26073074369969207,0,-0.9796502996766135,-0.2055249897597381,-1.1386253323212896,315,2
-0.6383336760603485,879,1,6,2,1.4232442569772816,0,-0.5223117955857266,-0.2055249897597381,0.4926735171281205,275,2
0.5923594853981626,482,0,16,2,1.3671117569547158,0,0.06365316278072207,1.4702424921047934,2.0205276143970976,286,1
-0.8395849057809036,1693,0,37,1,-0.9343207439704815,3,-0.3365180282988039,-0.2055249897597381,-1.2863221635540523,108,0
-0.7493381776190438,1385,1,28,1,-0.7097907438802183,0,-0.9653584714237733,-0.2055249897597381,-0.964044670181997,109,2
-0.8547685159756235,1716,1,10,1,-1.1027182440381789,3,-1.1797358952163763,-0.2055249897597381,-0.889862644598276,331,0
0.12389039517864123,561,1,14,1,0.4128592565710973,0,-1.0654012691936545,-0.2055249897597381,0.03075715634981105,324,1
-0.9126303818527992,1270,1,14,0,-0.6536582438576526,0,2.507555794016399,-0.2055249897597381,2.3689242019813195,259,2
1.4112827136255433,474,1,36,2,1.254846756909584,2,-0.06497329149483984,-0.2055249897597381,0.130375658827912,139,1
-0.26506992544015145,1741,1,25,0,-0.20459824367712628,1,-1.022525784435134,-0.2055249897597381,-0.43099496567534645,10,0
-0.924907219825557,2426,1,1,0,-0.8781882439479157,0,-0.3365180282988039,-0.2055249897597381,1.42444615590742,199,0
-0.6710263142273579,1450,1,40,0,0.24446175650339996,1,-0.3079343717931235,-0.2055249897597381,-0.7951738709452463,135,2
-0.4619780954878926,858,1,27,0,0.8057867567290578,1,0.39236521259604695,-0.2055249897597381,1.1248926337722225,296,2
-0.9822219285785987,1312,1,18,0,0.5812567566387946,2,-1.2797786929862578,-0.2055249897597381,-0.6786439093535495,282,2
-0.09240765545560028,587,1,20,1,-0.37299574374482364,0,-1.1797358952163763,-0.2055249897597381,0.3605460064480418,346,1
-0.17154025453348726,977,1,35,0,-0.3168632437222578,1,0.463824353860248,-0.2055249897597381,-1.1134275148650834,55,2
0.211709113602156,88,0,17,2,-1.1027182440381789,3,2.4218048244993575,-0.2055249897597381,-1.256933691661958,161,1
-0.6423347625305788,780,1,39,1,-0.37299574374482364,0,-0.4222689978158452,-0.2055249897597381,1.9961561231676854,273,1
-0.28049291687668,1895,0,8,1,-0.8220557439253499,1,0.24944693006764485,-0.2055249897597381,0.918608759813603,330,0
0.6600701795097513,2485,1,8,2,1.1987142568870182,2,0.5209916668716089,-0.2055249897597381,0.33273833255503305,201,0
-0.2512200107355083,309,1,6,2,1.0864492568418866,2,-0.73668921937833,-0.2055249897597381,0.16680586726138838,268,1
1.0637011505193883,2069,1,13,2,0.5812567566387946,1,0.5352834951244491,-0.2055249897597381,-0.545666976372014,354,0
1.8549245493374824,542,0,7,1,-1.3833807441510075,3,-0.73668921937833,-0.2055249897597381,-0.9958890246798138,348,1
-0.3228291993565521,2403,1,31,0,0.8619192567516235,0,-0.7652728758840104,-0.2055249897597381,2.1734646883476083,200,0
-0.7074122629822722,2178,1,7,0,-1.046585744015613,1,2.3503456832351564,-0.2055249897597381,0.5132059275026095,266,0
-0.8126374174173016,2240,0,0,1,0.9180517567741894,2,0.03506950627504165,-0.2055249897597381,0.5436208916019023,106,0
0.3289033301276179,889,1,22,1,1.5355092570224131,2,-1.0368176126879742,-0.2055249897597381,0.5648615815993583,343,2
-0.9518889055094173,2156,1,7,0,-0.09233324363199472,0,-1.0654012691936545,-0.2055249897597381,1.2138510146785664,300,0
0.8879953190318414,697,0,42,2,1.9845692572029392,2,-1.0082339561822937,-0.2055249897597381,-0.5514204651933617,211,1
-0.8230334027758487,1563,0,4,2,-0.7659232439027841,0,-0.29364254354028324,-0.2055249897597381,1.0794087640712546,311,2
0.33351996836249886,1426,0,24,2,-1.495645744196139,3,0.6782017776528512,-0.2055249897597381,-0.8605665570048296,118,2
-0.02972396742199327,1060,1,27,0,1.7039067570901103,2,-0.05068146324199964,-0.2055249897597381,0.14524439844918283,334,2
-0.860513665779031,583,1,37,2,-0.6536582438576526,0,1.6214624423403055,-0.2055249897597381,0.02777263025738125,260,1
0.12912258517817296,1481,1,34,0,1.030316756819321,2,-1.0368176126879742,-0.2055249897597381,0.34076806784584374,359,2
0.30889789777646665,1650,1,39,2,-1.1588507440607445,3,-0.73668921937833,-0.2055249897597381,-1.2389238858866596,253,2
0.7630041134874695,541,0,34,2,0.35672675654853153,1,-0.7652728758840104,-0.2055249897597381,1.0478518273914534,144,1
1.674533684974538,1112,1,22,2,-1.1027182440381789,3,-1.151152238710696,-0.2055249897597381,-1.2360599726285757,21,2
-0.9097920042713539,996,0,33,0,0.18832925648083418,0,0.020777678022201432,-0.2055249897597381,-1.1223682619897828,99,2
-0.9419374853142293,784,1,30,0,-1.327248244128442,3,-0.4222689978158452,-0.2055249897597381,-1.0052326699958387,354,1
-0.32358154040223636,125,1,38,0,0.6373892566613604,2,0.8782873731926142,-0.2055249897597381,-0.9123248603222982,172,1
0.06223262675278541,403,0,33,1,0.24446175650339996,0,0.7496609189170523,-0.2055249897597381,0.6677853889846384,345,1
-0.36082242216361016,2458,1,0,2,0.5251242566162289,1,-1.151152238710696,3.146009973969325,-0.6433120475817755,18,0
4.148025859263026,1095,1,28,2,1.1987142568870182,2,-0.9796502996766135,-0.2055249897597381,-0.7846215310552452,168,2
-1.0173083791636945,2199,1,28,2,-1.3833807441510075,3,0.7639527471698925,-0.2055249897597381,-0.842708158830093,82,0
-0.2974205904045771,990,1,23,0,1.4793767569998473,2,0.5924508081358099,-0.2055249897597381,0.07163464227097509,297,2
0.3724365188165331,2099,1,23,0,0.6935217566839261,0,-0.17930791751756153,-0.2055249897597381,2.021726044049002,277,0
0.4280071642363975,391,1,40,0,-0.26073074369969207,1,-0.12214060450620069,-0.2055249897597381,0.641281360194772,268,1
-0.9476826351176368,1139,0,30,0,-0.541393243812521,0,1.5071278163175836,-0.2055249897597381,1.8947232957133613,146,2
-0.42183044150455673,49,1,37,0,-1.4395132441735734,3,-1.1940277234692167,-0.2055249897597381,-1.024035441001198,277,1
-0.9913184157673272,1926,0,34,1,1.7600392571126762,2,-0.407977169563005,-0.2055249897597381,-0.3837865890662854,88,0
-0.8306252078732086,1645,0,37,1,0.749654256706492,2,-1.136860410457856,-0.2055249897597381,-0.613343607592614,193,2
-0.3181783638014127,1765,1,28,1,0.24446175650339996,0,-0.35080985655164415,6.497544937698386,-0.00012229547323917088,243,0
-0.9616009444627966,1687,1,40,1,-1.046585744015613,1,0.5638671516301295,-0.2055249897597381,0.2495103443953751,108,0
-0.7059075808909037,2111,1,25,1,0.749654256706492,1,-0.6080627651027679,-0.2055249897597381,-0.6414053383069043,119,0
-0.8485104063683403,2319,1,32,0,0.5812567566387946,1,-0.12214060450620069,-0.2055249897597381,-0.3274732265793731,60,0
0.6477591442167354,1,0,20,1,-0.9343207439704815,3,-0.5080199673328865,-0.2055249897597381,-1.230840259754971,358,1
0.3688458001894036,1447,1,40,2,-0.42912824376738945,1,-1.0796930974464949,-0.2055249897597381,1.190018431857934,181,2
0.7359540331630926,1933,1,8,1,0.6935217566839261,1,0.3351978995846861,-0.2055249897597381,1.146338622211118,222,0
0.1648245875279197,1878,1,32,0,-0.7659232439027841,0,0.6210344646414904,-0.2055249897597381,0.6433677056059031,316,0
0.20114214164231728,1877,1,27,2,0.13219675645826842,1,-0.9653584714237733,-0.2055249897597381,-0.6753745316736222,333,0
-0.9829400723040247,90,1,21,2,-0.4852607437899552,1,2.2931783702237953,-0.2055249897597381,-0.7646357277810896,290,1
-0.29427443694080635,1974,1,1,1,-0.8220557439253499,0,-0.12214060450620069,-0.2055249897597381,0.3324149875097657,87,0
-0.2607610630875958,1707,0,28,1,-1.2149832440833104,3,1.0926647969852175,-0.2055249897597381,-1.1317734968382396,326,0
-0.06672546794155836,814,1,14,2,0.18832925648083418,1,-0.5223117955857266,-0.2055249897597381,0.8168397561614213,203,1
-0.6184992303104891,1852,1,22,0,0.019931756413136853,0,2.050217289925512,-0.2055249897597381,0.6671771923518732,219,0
0.10610778864428447,636,0,36,2,-0.3168632437222578,0,1.8215480378800684,-0.2055249897597381,0.474630350356088,214,1
-0.753065685527207,1350,1,21,1,0.5251242566162289,2,-0.9224829866652526,-0.2055249897597381,0.01054552479007187,49,2
0.4240402750864258,1129,1,38,2,1.254846756909584,0,-0.23647523052892241,-0.2055249897597381,1.774197713205144,235,2
0.05453822969465033,484,1,28,1,1.5916417570449788,2,0.463824353860248,-0.2055249897597381,0.5071316598665121,240,1
0.389774560187531,1131,1,42,1,-0.8781882439479157,0,0.47811618211308826,-0.2055249897597381,0.8782547849181103,319,2
0.7215227640140569,1283,1,6,1,0.8057867567290578,2,-0.4365608260686854,-0.2055249897597381,0.647476240665215,164,2
-0.4947049309751604,2234,1,29,0,-1.1588507440607445,3,1.1641239382494184,-0.2055249897597381,-0.981659276457524,186,0
-0.9395094755758844,1061,1,19,1,1.030316756819321,2,0.663909949400011,-0.2055249897597381,0.21588245968755077,171,2
-0.7812784747403688,2027,1,20,2,-1.1027182440381789,3,0.13511230404492314,-0.2055249897597381,-1.131391128491058,277,0
-0.8429362431662246,1597,0,2,1,-0.9343207439704815,3,-0.7652728758840104,-0.2055249897597381,-0.8656168986642465,328,2
0.37585625084237095,1432,1,10,0,-1.1027182440381789,3,2.050217289925512,-0.2055249897597381,-1.2430118911018277,134,2
0.552314423375602,943,1,40,1,-1.1027182440381789,3,-0.8653156736538918,-0.2055249897597381,-1.2797141199702116,323,2
0.013056880221237707,260,1,39,1,0.24446175650339996,0,-0.02209780673631921,-0.2055249897597381,1.3529407087539693,240,1
-0.9577708445938583,1182,1,36,2,1.030316756819321,0,-0.407977169563005,-0.2055249897597381,-1.0442829997881893,271,2
-1.00010712707373,511,0,37,2,-0.7097907438802183,0,0.17798778880344376,-0.2055249897597381,1.9963152294598014,280,1
0.3543803337201096,1726,1,20,1,-0.09233324363199472,1,1.8787153508914292,-0.2055249897597381,0.7932304353958548,317,0
-0.5209684729335947,1232,1,40,2,-0.37299574374482364,1,-1.365529662503299,-0.2055249897597381,0.03258687870914248,209,2
0.8843362057641951,1966,1,39,2,-0.42912824376738945,0,-1.0511094409408144,-0.2055249897597381,1.749561900232379,49,0
-0.9008665036839172,774,1,30,0,-1.1588507440607445,3,1.8787153508914292,-0.2055249897597381,-0.932246507833504,302,1
1.6512111125583242,1188,0,40,2,-1.2149832440833104,3,0.3637815560903665,-0.2055249897597381,0.35820303798511116,38,2
-0.05161025238735537,475,1,13,0,-0.541393243812521,0,0.5924508081358099,-0.2055249897597381,2.2284230811210186,148,1
0.025744086037095913,1809,1,19,2,1.3109792569321501,0,0.39236521259604695,-0.2055249897597381,2.012218159979825,188,0
-0.38277710176948887,1751,1,2,2,-0.7097907438802183,0,-0.05068146324199964,-0.2055249897597381,1.1474138727981582,232,0
-0.7924609984648586,1863,1,25,2,0.24446175650339996,4,0.8497037166869338,-0.2055249897597381,-0.42125098839851427,42,0
0.5136714514836347,80,1,40,1,-0.8781882439479157,1,-0.6366464216084484,-0.2055249897597381,0.622796801773644,177,1
-0.06306635467391192,1148,1,28,0,-1.4395132441735734,3,-1.022525784435134,-0.2055249897597381,-1.0069623093649684,57,2
1.0717717181003656,1475,1,11,0,-0.9904532439930472,3,0.020777678022201432,-0.2055249897597381,-1.0841493908852629,180,2
-0.07708725597984703,1560,1,27,2,0.5251242566162289,1,-0.5508954520914071,-0.2055249897597381,-0.9975930017437634,207,2
0.44472965384274454,354,1,38,1,-1.495645744196139,3,0.9926219992153359,-0.2055249897597381,-0.9335527191671642,151,1
0.5861013757908795,2485,0,35,0,0.5251242566162289,0,0.27803058657332524,-0.2055249897597381,-0.9885701352424883,67,0
-0.666614859914027,2287,1,39,1,1.7600392571126762,2,-1.0368176126879742,-0.2055249897597381,-0.4846676769592404,104,0
-0.9408773683862195,2411,1,39,2,-1.4395132441735734,3,0.3637815560903665,-0.2055249897597381,-1.0279900022294304,24,0
-0.7846982067662067,1051,1,4,2,0.6373892566613604,1,2.478972137510718,-0.2055249897597381,-0.48869922510301267,121,2
-0.9031235268209702,1737,0,27,2,1.030316756819321,0,0.37807338434320675,-0.2055249897597381,1.9509571050542158,61,0
0.22207090164044468,108,0,24,0,1.030316756819321,2,0.24944693006764485,-0.2055249897597381,-0.7895615248023883,7,1
-0.7677705332383096,1152,1,37,1,-1.3833807441510075,3,0.7496609189170523,-0.2055249897597381,-0.9771324458237786,358,2
1.2199829041001764,2172,0,2,2,-1.1027182440381789,3,-0.2221834022760822,-0.2055249897597381,-1.271027429666794,136,0
-0.9547272830908626,748,0,22,1,0.24446175650339996,1,0.5924508081358099,-0.2055249897597381,-0.22765969058190466,77,1
0.31224923516178776,45,1,9,0,-0.9904532439930472,3,-1.1225685822050155,-0.2055249897597381,-1.117980007804009,304,1
-0.7893832396416045,196,1,39,0,-0.3168632437222578,0,-0.49372813908004626,-0.2055249897597381,-1.0897258098008689,236,1
0.1290541905376563,432,1,28,1,0.019931756413136853,1,0.5066998386187687,-0.2055249897597381,-0.5374576049449437,22,1
-0.8877689300249584,2460,1,0,2,-1.4395132441735734,3,0.7782445754227327,-0.2055249897597381,-1.0260550644188613,216,0
2.664785487696393,2405,1,11,1,0.8619192567516235,0,0.7639527471698925,-0.2055249897597381,1.7235377565493777,190,0
0.21297441445171603,258,1,9,2,1.3109792569321501,2,-0.73668921937833,-0.2055249897597381,0.3292687888947021,150,1
0.923218558897971,243,1,22,2,1.030316756819321,0,-0.5651872803442474,-0.2055249897597381,2.2497458904950505,256,1
-0.2720461787728606,942,1,2,0,-1.4395132441735734,3,0.9354546862039751,-0.2055249897597381,-1.153950860974764,244,2
-0.3000879813847306,1667,1,10,0,-1.4395132441735734,3,-1.136860410457856,-0.2055249897597381,-0.8159321096053188,315,2
